gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
998655154	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620830	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.7	1.45	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620830				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.220Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998655126	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620833	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.7	1.56	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620833				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.092Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998655118	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620832	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.61	1.56	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620832				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.058Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998655115	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620826	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.61	1.33	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620826				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.745Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
998655112	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620827	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.7	1.33	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620827				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.114Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
998655105	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620825	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.4	-2.69	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620825				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.270Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998655098	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620831	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.79	1.45	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620831				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.282Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998655096	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620823	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.3	-1.95	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620823				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.204Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998655094	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620828	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.79	1.33	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620828				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.418Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
998655084	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620824	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.49	-2.81	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620824				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.319Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998655079	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	620829	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.61	1.45	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	620829				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.272Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
998653848	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	619525	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.97	1.33	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	619525				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:59.969Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998653823	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	619524	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.88	1.33	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	619524				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.869Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998653798	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	619523	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.97	1.21	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	619523				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.991Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998653771	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	619522	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.88	1.21	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	619522				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.294Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998652075	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617736	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.07	1.56	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617736				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.269Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998652067	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617740	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.61	2.59	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617740				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.288Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998652049	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617738	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.07	1.67	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617738				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.081Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998652048	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617735	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.98	1.56	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617735				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.209Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998652043	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617734	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.06	1.44	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617734				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.565Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998652042	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617739	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.52	2.59	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617739				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.472Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998652025	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617737	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.16	1.55	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617737				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.042Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998652021	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617733	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.97	1.44	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617733				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.253Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998651964	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	617741	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.52	2.71	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	617741				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.985Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998649664	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	615349	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	38.88	1.44	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	615349				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:59.945Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998649646	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	615348	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.06	1.32	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	615348				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.840Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998649394	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	615061	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	41.41	2.22	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	615061				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.197Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998649372	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	615060	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.7	3.41	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	615060				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.548Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998649348	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	615058	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.61	2.71	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	615058				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.092Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998649344	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	615059	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	39.16	2.94	7071.0										2469028	2469028	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	615059				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.396Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
923090125	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES	Parc de la Mar		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	39.565933	2.64822	250.0						2012-05-29T00:00	29	5	2012	2469028	2469028	HUMAN_OBSERVATION	naturgucker	naturgucker	133656262				CC_BY_4_0		-659673687			2024-01-25T08:32:40.581Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
858404189	71d58564-f762-11e1-a439-00145eb45e9a	MCNB:MCNB-Cord:MZB 83-0450	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis		SPECIES	Podarcis pityusensis (Boscá, 1883)	Podarcis pityusensis		ES		Mallorca	PRESENT	1	e8eada63-4a33-44aa-b2fd-4f71efb222a0	39.878272	3.01614	19320.0						1983-09		9	1983	2469028	2469028	PRESERVED_SPECIMEN	MCNB	MCNB-Cord	MZB 83-0450				CC_BY_4_0		Escolà Boada, Oleguer			2024-02-01T12:10:04.200Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
858404186	71d58564-f762-11e1-a439-00145eb45e9a	MCNB:MCNB-Cord:MZB 83-0449	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	pityusensis	SUBSPECIES	Podarcis pityusensis pityusensis	Podarcis pityusensis pityusensis		ES		Eivissa	PRESENT	1	e8eada63-4a33-44aa-b2fd-4f71efb222a0	39.078035	1.514064	9510.0						1974-08-03	3	8	1974	7190771	2469028	PRESERVED_SPECIMEN	MCNB	MCNB-Cord	MZB 83-0449				CC_BY_4_0		Escolà Boada, Oleguer			2024-02-01T12:10:04.198Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
858404106	71d58564-f762-11e1-a439-00145eb45e9a	MCNB:MCNB-Cord:MZB 83-0361	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis pityusensis	pityusensis	SUBSPECIES	Podarcis pityusensis pityusensis	Podarcis pityusensis pityusensis		ES		Eivissa	PRESENT	1	e8eada63-4a33-44aa-b2fd-4f71efb222a0	39.078035	1.514064	9510.0						1974-08-03	3	8	1974	7190771	2469028	PRESERVED_SPECIMEN	MCNB	MCNB-Cord	MZB 83-0361				CC_BY_4_0		Escolà Boada, Oleguer			2024-02-01T12:10:04.068Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
